Plate Type,Violation Code,Vehicle Body Type,Vehicle Make,Violation Location,Violation Time,Violation County,Vehicle Color,Violation In Front Of Or Opposite
PAS,38,DELV,FORD,14.0,Morning,NY,WHITE,F
COM,20,PICK,CHEVR,6.0,Afternoon,NY,WH,F
PAS,14,4DSD,HONDA,107.0,Morning,Q,GREY,I
PAS,71,SUBN,HONDA,107.0,Early Morning,Q,BL,O
COM,20,DELV,ISUZU,6.0,Morning,NY,WH,O
PAS,37,SUBN,GMC,25.0,Afternoon,NY,WHITE,F
PAS,38,4DSD,HONDA,106.0,Morning,Q,GY,F
PAS,20,SUBN,JEEP,108.0,Early Morning,Q,BK,F
COM,20,PICK,CHEVR,9.0,Morning,NY,WH,F
PAS,14,SUBN,SUBAR,28.0,Morning,NY,BLUE,F
PAS,74,PICK,DODGE,104.0,Early Morning,Q,WH,I
COM,14,VAN,NISSA,18.0,Early Morning,NY,WH,O
PAS,19,SEMI,FRUEH,110.0,Morning,Q,WHITE,F
PAS,21,SUBN,CHEVR,114.0,Morning,Q,BK,F
PAS,37,4DSD,FORD,108.0,Early Morning,Q,BK,F
APP,69,DELV,INTER,10.0,Afternoon,NY,WHITE,I
PAS,38,4DSD,FORD,61.0,Afternoon,K,WHITE,I
PAS,71,4DSD,NISSA,103.0,Morning,Q,WHITE,I
PAS,38,SUBN,FORD,6.0,Early Morning,NY,BLACK,F
PAS,31,4DSD,ME/BE,14.0,Early Morning,NY,BLACK,I
PAS,21,4DSD,TOYOT,108.0,Morning,Q,TAN,O
PAS,47,TRAC,FRUEH,14.0,Afternoon,NY,WHITE,F
PAS,38,4DSD,FORD,79.0,Early Morning,K,GY,F
PAS,21,SUBN,HONDA,114.0,Morning,Q,BL,F
PAS,69,REFG,FRUEH,14.0,Afternoon,NY,BLACK,F
PAS,70,SUBN,HYUND,62.0,Morning,K,BK,F
PAS,38,4DSD,TOYOT,61.0,Morning,K,BLACK,F
PAS,38,4DSD,HONDA,106.0,Early Morning,Q,BL,F
COM,69,DELV,PETER,5.0,Early Morning,NY,WH,F
COM,38,REFG,HIN,19.0,Afternoon,NY,WH,F
PAS,14,4DSD,TESLA,107.0,Morning,Q,WH,I
COM,14,REFG,HIN,14.0,Morning,NY,WH,F
COM,69,VAN,FRUEH,13.0,Morning,NY,BROWN,F
OMT,40,SUBN,HONDA,33.0,Early Morning,NY,GY,F
PAS,38,SUBN,RAM,20.0,Early Morning,NY,WH,O
COM,38,UTIL,FORD,114.0,Afternoon,Q,WHITE,O
999,20,4DSD,VOLKS,114.0,Early Morning,Q,GREEN,F
PAS,14,2DSD,DODGE,112.0,Early Morning,Q,WHITE,I
PAS,37,4DSD,ME/BE,10.0,Early Morning,NY,WH,I
PAS,37,SUBN,FORD,114.0,Morning,Q,BK,F
COM,20,VAN,ISUZU,10.0,Morning,NY,WH,F
PAS,38,SUBN,HONDA,108.0,Morning,Q,BLACK,F
PAS,14,4DSD,NISSA,103.0,Morning,Q,RD,I
PAS,71,SUBN,ME/BE,76.0,Afternoon,K,BL,F
PAS,38,4DSD,HONDA,40.0,Early Morning,BX,GREY,I
PAS,21,SUBN,JEEP,6.0,Afternoon,NY,BLACK,O
OMT,19,4DSD,TOYOT,6.0,Afternoon,NY,BK,F
PAS,14,DELV,CHEVR,13.0,Morning,NY,WHITE,F
PAS,70,SUBN,FORD,9.0,Early Morning,NY,WH,O
PAS,21,SUBN,CHEVR,103.0,Morning,Q,BLACK,F
COM,71,UTIL,FORD,18.0,Morning,NY,WH,O
PAS,74,SUBN,NISSA,104.0,Morning,Q,GY,F
OMT,38,4DSD,TOYOT,62.0,Morning,K,BK,F
PAS,38,4DSD,HONDA,70.0,Morning,K,BLACK,F
COM,69,VAN,ME/BE,18.0,Morning,NY,BK,F
PAS,46,VAN,ME/BE,6.0,Afternoon,NY,WHITE,F
COM,47,VAN,HIN,13.0,Afternoon,NY,WH,O
COM,40,PICK,FORD,10.0,Afternoon,NY,GY,F
PAS,20,4DSD,TOYOT,76.0,Early Morning,K,GY,O
PAS,37,4DSD,NISSA,122.0,Morning,R,WHITE,F
PAS,74,SUBN,NISSA,13.0,Early Morning,NY,GREY,F
COM,71,TOW,FORD,108.0,Afternoon,Q,BK,I
PAS,21,4DSD,BMW,44.0,Morning,BX,BK,F
COM,69,VAN,CHEVR,9.0,Morning,NY,WHITE,O
COM,17,VAN,FORD,9.0,Morning,NY,BROWN,O
PAS,38,4DSD,HYUND,72.0,Afternoon,K,GREY,O
PAS,38,SUBN,BMW,6.0,Morning,NY,BLUE,F
PAS,20,4DSD,HONDA,107.0,Morning,Q,BK,O
COM,20,VAN,CHEVR,13.0,Morning,NY,WH,F
COM,69,VAN,FORD,14.0,Morning,NY,WH,F
COM,21,VAN,FORD,6.0,Morning,NY,BL,O
COM,16,VAN,FORD,6.0,Morning,NY,WH,O
PAS,71,SUBN,TOYOT,63.0,Morning,K,WH,O
PAS,20,VAN,FORD,10.0,Early Morning,NY,YELLO,F
MED,38,SUBN,AUDI,23.0,Afternoon,NY,WH,F
PAS,38,4DSD,HYUND,70.0,Early Morning,K,GY,F
PAS,16,PICK,TOYOT,10.0,Morning,NY,BLACK,F
PAS,20,4DSD,ME/BE,10.0,Early Morning,NY,SILVE,F
PAS,84,REFG,INTER,19.0,Morning,NY,GREEN,F
PAS,21,4DSD,TOYOT,68.0,Morning,K,BLACK,I
OMT,46,TAXI,TOYOT,9.0,Early Morning,NY,YW,I
PAS,69,VAN,FORD,17.0,Morning,NY,WHITE,F
COM,38,VAN,FORD,23.0,Afternoon,NY,GY,F
PAS,71,4DSD,ME/BE,28.0,Early Morning,NY,GY,O
PAS,13,REFG,FRUEH,14.0,Morning,NY,BLACK,I
PAS,21,4DSD,FORD,23.0,Morning,NY,BLACK,F
APP,84,REFG,KENWO,20.0,Morning,NY,WH,O
OMT,38,4DSD,TOYOT,70.0,Morning,K,WH,F
PAS,71,4DSD,HONDA,23.0,Afternoon,NY,TN,I
PAS,48,DELV,ISUZU,14.0,Afternoon,NY,WHITE,F
OMT,13,4DSD,TOYOT,13.0,Early Morning,NY,BK,F
PAS,84,REFG,HIN,13.0,Early Morning,NY,WHITE,F
PAS,14,SUBN,NISSA,18.0,Morning,NY,SILVE,F
PAS,38,4DSD,TOYOT,20.0,Early Morning,NY,GREY,I
OMT,21,4DSD,TOYOT,20.0,Morning,NY,GY,F
COM,69,VAN,FORD,19.0,Morning,NY,WH,O
PAS,19,TRAC,FRUEH,19.0,Morning,NY,WHITE,F
PAS,74,4DSD,MITSU,19.0,Early Morning,NY,GREY,F
PAS,98,SUBN,HYUND,110.0,Morning,Q,BL,F
COM,14,VAN,FRUEH,1.0,Early Morning,NY,BROWN,I
PAS,16,SUBN,CHEVR,5.0,Early Morning,NY,BLACK,O
COM,69,REFG,FORD,14.0,Morning,NY,WH,F
COM,69,VAN,RAM,14.0,Early Morning,NY,WH,F
COM,69,VAN,FORD,14.0,Early Morning,NY,WHITE,O
PAS,21,SUBN,FORD,33.0,Morning,NY,GY,F
COM,69,VAN,FORD,14.0,Early Morning,NY,WH,F
COM,14,VAN,ISUZU,18.0,Morning,NY,WH,I
PAS,14,SUBN,MITSU,103.0,Morning,Q,GY,O
COM,47,VAN,FRUEH,17.0,Early Morning,NY,BROWN,O
COM,31,SUBN,JEEP,13.0,Early Morning,NY,BK,I
PAS,38,SUBN,HONDA,6.0,Morning,NY,GREY,F
PAS,21,4DSD,NISSA,32.0,Morning,NY,SILVE,F
PAS,31,PICK,RAM,18.0,Afternoon,NY,BLACK,I
PAS,69,VAN,CHEVR,18.0,Early Morning,NY,WHITE,O
PAS,14,SUBN,CADIL,19.0,Morning,NY,WHITE,F
COM,10,VAN,CHEVR,17.0,Morning,NY,WHB,O
COM,69,VAN,FORD,14.0,Morning,NY,BL,F
PAS,14,VAN,FORD,18.0,Morning,NY,SILVE,O
COM,46,VAN,FORD,19.0,Early Morning,NY,WHITE,F
COM,46,VAN,RAM,1.0,Afternoon,NY,WH,O
COM,69,VAN,FORD,17.0,Morning,NY,BL,F
COM,14,VAN,ISUZU,17.0,Morning,NY,WHITE,I
PAS,21,SUBN,MAZDA,24.0,Morning,NY,GREY,O
COM,20,VAN,NISSA,6.0,Early Morning,NY,WH,F
PAS,31,SUBN,VOLKS,17.0,Afternoon,NY,BLACK,F
PAS,83,SUBN,FORD,79.0,Early Morning,K,BL,F
PAS,10,SEDN,ACURA,23.0,Morning,NY,BL,I
COM,46,DELV,INTER,88.0,Early Morning,K,GY,F
PAS,14,PICK,JEEP,5.0,Early Morning,NY,GREY,O
PAS,71,SUBN,HONDA,78.0,Afternoon,K,GREY,F
OMT,31,SUBN,BUICK,14.0,Early Morning,NY,GY,F
PAS,19,4DSD,TOYOT,61.0,Early Morning,K,BL,F
PAS,21,SUBN,ME/BE,71.0,Morning,K,BK,F
999,74,BUS,FRUEH,75.0,Morning,K,WHITE,I
PAS,21,SUBN,CHEVR,94.0,Morning,K,BLACK,F
PAS,38,4DSD,TOYOT,70.0,Morning,K,GREY,F
PAS,50,SUBN,ACURA,66.0,Morning,K,GY,I
VAS,14,SUBN,HONDA,70.0,Early Morning,K,BL,O
PAS,46,SUBN,ALFAR,62.0,Early Morning,K,WHITE,F
PAS,38,4DSD,HYUND,88.0,Early Morning,K,BK,F
OMS,38,SUBN,DODGE,94.0,Afternoon,K,GY,F
PAS,71,SUBN,JEEP,61.0,Early Morning,K,GY,F
PAS,21,4DSD,DODGE,70.0,Morning,K,GY,F
PAS,38,SUBN,FORD,90.0,Early Morning,K,BL,F
PAS,14,SUBN,SUBAR,10.0,Early Morning,NY,WH,O
OMT,14,4DSD,TOYOT,114.0,Morning,Q,BK,I
PAS,18,4DSD,KIA,46.0,Early Morning,BX,DK/,F
PAS,14,VAN,FORD,70.0,Afternoon,K,WHITE,O
PAS,37,4DSD,ME/BE,83.0,Early Morning,K,BK,F
PAS,70,SUBN,INFIN,17.0,Morning,NY,GY,O
PAS,21,4DSD,CHEVR,67.0,Morning,K,GY,I
PAS,40,SUBN,SUBAR,70.0,Morning,K,BL,I
PAS,46,SUBN,TOYOT,94.0,Early Morning,K,GR,O
PAS,38,SUBN,JEEP,13.0,Morning,NY,BK,F
PAS,21,SUBN,NISSA,68.0,Morning,K,GY,F
PAS,37,4DSD,BMW,62.0,Afternoon,K,BK,F
PAS,21,4DSD,INFIN,77.0,Morning,K,BK,F
PAS,21,4DSD,MINI,77.0,Morning,K,BL,F
PAS,71,SUBN,TOYOT,43.0,Early Morning,BX,RD,F
PAS,38,4DSD,NISSA,45.0,Early Morning,BX,BK,F
PAS,53,SUBN,HONDA,72.0,Afternoon,K,BLACK,I
PAS,46,SUBN,INFIN,60.0,Early Morning,K,WH,F
PAS,38,PICK,RAM,62.0,Early Morning,K,BLACK,I
PAS,16,SUBN,ACURA,72.0,Afternoon,K,BK,F
PAS,21,4DSD,HYUND,70.0,Morning,K,BK,F
PAS,37,SUBN,VOLVO,94.0,Early Morning,K,GY,F
PAS,38,SUBN,PORSC,19.0,Early Morning,NY,BK,I
PAS,16,4DSD,DODGE,61.0,Early Morning,K,GREY,F
PAS,20,SUBN,HONDA,77.0,Early Morning,K,GREY,F
PAS,37,SUBN,FORD,90.0,Early Morning,K,GY,F
PAS,21,PICK,FORD,40.0,Morning,BX,RED,O
PAS,74,VAN,CHEVR,52.0,Early Morning,BX,WHITE,O
PAS,20,PICK,HONDA,50.0,Morning,BX,BLACK,I
PAS,20,SUBN,GMC,84.0,Morning,K,WHITE,F
PAS,38,4DSD,BMW,114.0,Morning,Q,GREY,O
COM,21,VAN,FORD,46.0,Afternoon,BX,RD,O
PAS,38,4DSD,BMW,44.0,Early Morning,BX,GREY,O
PAS,38,4DSD,NISSA,52.0,Early Morning,BX,SILVE,F
PAS,38,SUBN,CHEVR,72.0,Afternoon,K,TN,F
COM,21,REFG,MITSU,24.0,Morning,NY,WH,F
PAS,19,4DSD,HONDA,52.0,Morning,BX,RD,I
PAS,21,SUBN,VOLKS,114.0,Morning,Q,SILVE,F
PAS,14,PICK,FORD,40.0,Morning,BX,GREEN,F
PAS,19,SUBN,MAZDA,70.0,Morning,K,GY,F
PAS,20,PICK,RAM,9.0,Early Morning,NY,BLACK,O
COM,14,VAN,FORD,18.0,Morning,NY,WH,F
COM,46,VAN,RAM,1.0,Morning,NY,GY,F
PAS,31,4DSD,SCION,14.0,Early Morning,NY,BLACK,F
APP,40,REFG,HIN,13.0,Early Morning,NY,WH,F
COM,14,REFG,HIN,18.0,Morning,NY,WH,O
OMS,16,4DSD,VOLKS,84.0,Afternoon,K,WH,F
PAS,40,SUBN,TOYOT,84.0,Afternoon,K,GY,F
COM,40,DUMP,NS,108.0,Early Morning,Q,WHITE,F
COM,20,VAN,ME/BE,18.0,Early Morning,NY,WH,O
PAS,20,4DSD,KIA,44.0,Morning,BX,GREY,O
ITP,21,SUBN,BMW,46.0,Morning,BX,WHITE,O
PAS,40,TRAC,FRUEH,114.0,Afternoon,Q,WHITE,F
COM,70,DELV,FRUEH,18.0,Early Morning,NY,WH,F
PAS,14,DELV,HIN,18.0,Early Morning,NY,WHITE,F
OMT,40,SUBN,CADIL,62.0,Morning,K,BK,F
PAS,31,SUBN,JEEP,10.0,Morning,NY,BLACK,F
COM,20,DELV,FRUEH,5.0,Early Morning,NY,WHITE,O
PAS,47,DELV,PETER,17.0,Afternoon,NY,WHITE,O
COM,20,VAN,INTER,5.0,Early Morning,NY,BROWN,O
PAS,38,SUBN,JEEP,110.0,Morning,Q,WH,I
PAS,31,4DSD,HYUND,17.0,Morning,NY,SILVE,F
COM,69,VAN,FRUEH,17.0,Afternoon,NY,BROWN,O
PAS,38,4DSD,HONDA,52.0,Morning,BX,WHITE,F
PAS,38,2DSD,MINI,78.0,Morning,K,BL,F
PAS,20,4DSD,FORD,19.0,Morning,NY,GY,F
COM,20,VAN,FRUEH,5.0,Early Morning,NY,BROWN,F
COM,14,VAN,FRUEH,17.0,Early Morning,NY,WHITE,O
COM,69,VAN,FORD,9.0,Early Morning,NY,WH,O
COM,47,DELV,HIN,13.0,Early Morning,NY,WH,F
PAS,50,2DSD,NISSA,43.0,Morning,BX,BLACK,I
PAS,69,TRAC,MACK,14.0,Morning,NY,WHITE,F
PAS,31,4DSD,TESLA,14.0,Morning,NY,BLACK,O
PAS,47,REFG,FRUEH,13.0,Morning,NY,WHITE,O
PAS,31,PICK,RAM,13.0,Afternoon,NY,RD,O
PAS,14,4DSD,ME/BE,13.0,Morning,NY,GREY,F
PAS,11,SUBN,JEEP,13.0,Early Morning,NY,BLUE,F
OMT,20,SUBN,HYUND,43.0,Morning,BX,BL,I
PAS,38,SUBN,SUBAR,34.0,Early Morning,NY,BK,F
PAS,38,4DSD,LEXUS,9.0,Early Morning,NY,RED,O
COM,21,VAN,FORD,90.0,Morning,K,GY,F
PAS,16,SUBN,BMW,88.0,Early Morning,K,GY,F
PAS,31,SUBN,BUICK,19.0,Early Morning,NY,BR,F
PAS,46,SUBN,FORD,14.0,Morning,NY,RED,F
COM,69,VAN,ME/BE,14.0,Morning,NY,WH,O
PAS,38,SUBN,AUDI,84.0,Early Morning,K,BL,F
PAS,38,SUBN,CHEVR,90.0,Early Morning,K,WH,F
COM,14,DELV,FRUEH,17.0,Early Morning,NY,WH,O
PAS,46,SUBN,ACURA,67.0,Early Morning,K,GY,O
COM,40,VAN,FRUEH,102.0,Morning,Q,BROWN,F
PAS,14,4DSD,CHEVR,1.0,Early Morning,NY,GY,F
PAS,21,4DSD,NISSA,52.0,Afternoon,BX,BL,F
PAS,38,SUBN,ME/BE,84.0,Morning,K,GREY,O
PAS,21,SUBN,VOLKS,84.0,Morning,K,BL,F
PAS,38,SUBN,HONDA,67.0,Early Morning,K,GY,F
PAS,16,4DSD,HONDA,103.0,Morning,Q,GY,O
PAS,21,4DSD,NISSA,78.0,Morning,K,BL,F
OMT,71,SUBN,TOYOT,108.0,Morning,Q,BK,O
COM,19,PICK,RAM,108.0,Afternoon,Q,RD,F
PAS,14,SUBN,HONDA,115.0,Morning,Q,GY,I
PAS,50,4DSD,NISSA,47.0,Morning,BX,BK,I
PAS,74,SUBN,HONDA,47.0,Morning,BX,WH,F
OMS,21,4DSD,HYUND,114.0,Morning,Q,GY,F
PAS,37,PICK,NS,121.0,Early Morning,R,GREY,O
PAS,19,SUBN,FORD,45.0,Morning,BX,BLACK,F
CMB,40,SUBN,CHEVR,23.0,Early Morning,NY,SILVE,I
COM,14,VAN,FRUEH,14.0,Early Morning,NY,BROWN,F
PAS,21,4DSD,MAZDA,46.0,Morning,BX,WHITE,I
PAS,21,4DSD,KIA,90.0,Morning,K,GREY,F
PAS,37,SUBN,HONDA,112.0,Early Morning,Q,GY,I
PAS,38,SUBN,FORD,102.0,Morning,Q,GREY,F
COM,21,2DSD,FIAT,112.0,Morning,Q,BLACK,O
PAS,6,TRAC,FRUEH,106.0,Early Morning,Q,BLUE,I
PAS,21,4DSD,VOLKS,94.0,Morning,K,RD,F
COM,38,UTIL,RAM,102.0,Morning,Q,YELLO,F
PAS,21,SUBN,HONDA,112.0,Morning,Q,WH,F
PAS,37,4DSD,HYUND,40.0,Morning,BX,GY,O
COM,40,UTIL,FRUEH,6.0,Morning,NY,GR,F
COM,10,PICK,FORD,6.0,Morning,NY,WH,F
PAS,38,REFG,FRUEH,13.0,Morning,NY,WHITE,O
PAS,70,SUBN,HONDA,107.0,Morning,Q,BK,F
COM,16,SUBN,FORD,5.0,Early Morning,NY,GY,O
COM,40,VAN,NISSA,94.0,Morning,K,WH,F
COM,20,VAN,RAM,9.0,Early Morning,NY,WH,I
COM,69,VAN,FORD,13.0,Early Morning,NY,WH,O
COM,51,VAN,FORD,6.0,Morning,NY,TN,I
PAS,21,4DSD,TESLA,49.0,Afternoon,BX,BK,I
PAS,38,4DSD,VOLKS,61.0,Early Morning,K,BK,F
APP,46,TRAC,MACK,9.0,Early Morning,NY,WHITE,F
PAS,31,4DSD,NISSA,14.0,Morning,NY,GREY,O
PAS,37,4DSD,HYUND,102.0,Morning,Q,BLACK,O
PAS,20,SUBN,NISSA,84.0,Early Morning,K,GY,O
COM,14,VAN,FORD,19.0,Early Morning,NY,BROWN,I
PAS,18,PICK,FORD,40.0,Morning,BX,BLACK,F
PAS,38,4DSD,NISSA,103.0,Morning,Q,BK,F
PAS,38,4DSD,DODGE,109.0,Early Morning,Q,BK,F
OMT,50,4DSD,TOYOT,46.0,Morning,BX,GY,I
PAS,19,SUBN,RAM,10.0,Morning,NY,WH,F
COM,38,PICK,CHEVR,24.0,Morning,NY,WH,F
PAS,46,4DSD,NISSA,77.0,Early Morning,K,GREEN,O
COM,40,DELV,FRUEH,14.0,Early Morning,NY,WH,I
PAS,38,4DSD,KIA,6.0,Early Morning,NY,BK,O
COM,13,UTIL,FORD,18.0,Morning,NY,WH,O
COM,21,VAN,FORD,24.0,Morning,NY,WH,O
OMT,71,4DSD,TOYOT,62.0,Afternoon,K,BK,F
PAS,38,SUBN,JEEP,45.0,Early Morning,BX,RD,F
PAS,38,SUBN,TOYOT,106.0,Early Morning,Q,MR,F
COM,14,DELV,ME/BE,113.0,Early Morning,Q,WHITE,O
COM,17,DELV,MITSU,103.0,Early Morning,Q,WH,F
PAS,31,4DSD,VOLKS,18.0,Afternoon,NY,BLUE,F
PAS,69,VAN,HIN,17.0,Morning,NY,WHITE,F
OMS,14,SUBN,CHEVR,90.0,Early Morning,K,BL,I
PAS,82,TRAC,INTER,14.0,Early Morning,NY,WHITE,F
APP,70,TRAC,INTER,40.0,Early Morning,BX,WHITE,O
PAS,21,SUBN,HONDA,81.0,Afternoon,K,BR,F
PAS,14,4DSD,FORD,18.0,Morning,NY,BLACK,F
COM,40,UTIL,FORD,84.0,Morning,K,WH,F
PAS,19,VAN,RAM,26.0,Early Morning,NY,WHITE,F
999,21,4DSD,HONDA,103.0,Morning,Q,SILVE,O
PAS,21,4DSD,ME/BE,103.0,Morning,Q,BLACK,O
PAS,14,VAN,ME/BE,18.0,Morning,NY,WHITE,F
PAS,53,SUBN,JEEP,6.0,Early Morning,NY,GR,I
PAS,20,4DSD,BMW,14.0,Early Morning,NY,WHITE,F
PAS,38,4DSD,AUDI,20.0,Early Morning,NY,BLUE,I
COM,20,DELV,FRUEH,6.0,Early Morning,NY,WHITE,F
PAS,38,SUBN,CADIL,112.0,Morning,Q,WH,F
PAS,14,DELV,FRUEH,103.0,Morning,Q,WHITE,O
PAS,21,SUBN,JEEP,33.0,Afternoon,NY,GY,F
PAS,14,VAN,GMC,104.0,Early Morning,Q,WHITE,F
PAS,46,4DSD,CHEVR,103.0,Early Morning,Q,BK,F
PAS,46,SUBN,HONDA,52.0,Morning,BX,BLACK,O
COM,69,VAN,FORD,13.0,Morning,NY,WH,F
PAS,20,4DSD,NISSA,33.0,Morning,NY,BROWN,F
PAS,71,SUBN,TOYOT,32.0,Morning,NY,GY,F
PAS,20,SUBN,ACURA,103.0,Early Morning,Q,WHITE,O
PAS,21,4DSD,CHEVR,28.0,Morning,NY,GREEN,F
PAS,21,4DSD,HONDA,28.0,Morning,NY,BK,F
PAS,14,4DSD,NISSA,61.0,Morning,K,BLACK,I
PAS,38,SUBN,HONDA,78.0,Early Morning,K,GY,F
LMB,61,MOPD,NIU,114.0,Early Morning,Q,BLUE,F
PAS,38,SUBN,DODGE,78.0,Early Morning,K,BK,F
PAS,21,4DSD,AUDI,33.0,Morning,NY,RD,F
RGL,38,SUBN,LEXUS,112.0,Morning,Q,GY,F
COM,14,DELV,HIN,13.0,Early Morning,NY,WH,F
COM,14,VAN,FORD,1.0,Morning,NY,WH,O
COM,69,VAN,RAM,1.0,Early Morning,NY,WH,O
COM,21,REFG,HIN,72.0,Afternoon,K,WH,F
COM,10,VAN,FRUEH,9.0,Early Morning,NY,WHITE,F
PAS,38,4DSD,AUDI,45.0,Morning,BX,BLACK,F
COM,38,VAN,FORD,114.0,Morning,Q,WH,I
COM,14,DELV,FRUEH,1.0,Morning,NY,WHITE,O
PAS,38,SUBN,FORD,5.0,Early Morning,NY,BLACK,F
PAS,14,REFG,CHEVR,6.0,Early Morning,NY,WHITE,F
PAS,37,SUBN,LEXUS,9.0,Early Morning,NY,GY,F
PAS,74,4DSD,NISSA,83.0,Early Morning,K,BK,I
PAS,21,SUBN,AUDI,110.0,Afternoon,Q,BK,F
PAS,14,DELV,FRUEH,14.0,Morning,NY,YELLO,I
PAS,20,4DSD,NISSA,120.0,Morning,R,SILVE,O
PAS,14,4DSD,FORD,120.0,Morning,R,GY,O
COM,14,VAN,FRUEH,6.0,Early Morning,NY,BROWN,O
OMT,46,SUBN,TOYOT,40.0,Morning,BX,BK,F
COM,20,VAN,FORD,5.0,Early Morning,NY,WH,F
COM,14,VAN,FORD,20.0,Morning,NY,BROWN,F
PAS,21,4DSD,FORD,112.0,Morning,Q,GREY,F
PAS,70,SUBN,FORD,72.0,Morning,K,TN,F
PAS,19,4DSD,HONDA,78.0,Morning,K,BLACK,F
PAS,71,SUBN,FORD,69.0,Early Morning,K,BK,F
PAS,21,4DSD,CHEVR,83.0,Morning,K,RD,F
PAS,14,4DSD,ME/BE,18.0,Afternoon,NY,BLACK,F
OMT,40,4DSD,TOYOT,102.0,Early Morning,Q,BK,F
PAS,21,SUBN,VOLKS,84.0,Morning,K,BLACK,O
COM,16,VAN,FORD,10.0,Early Morning,NY,GY,F
PAS,74,4DSD,BMW,18.0,Early Morning,NY,GREY,F
PAS,40,SUBN,CHEVR,102.0,Morning,Q,WHITE,F
PAS,31,SUBN,SUBAR,13.0,Early Morning,NY,WH,F
PAS,20,SUBN,FORD,26.0,Morning,NY,BK,I
COM,20,SUBN,JEEP,30.0,Morning,NY,BLACK,O
OMT,38,SUBN,TOYOT,109.0,Morning,Q,BK,F
SRF,20,SUBN,NISSA,6.0,Morning,NY,WH,F
COM,69,VAN,ME/BE,6.0,Early Morning,NY,WH,F
COM,10,VAN,FORD,6.0,Morning,NY,WH,F
COM,37,VAN,JEEP,19.0,Early Morning,NY,GY,F
PAS,70,SUBN,MAZDA,32.0,Morning,NY,BK,F
PAS,70,4DSD,FORD,107.0,Morning,Q,WH,F
PAS,16,SUBN,HONDA,112.0,Morning,Q,WH,F
COM,40,VAN,CUTA,115.0,Early Morning,Q,YW,F
PAS,14,4DSD,BMW,6.0,Morning,NY,WH,F
PAS,21,SUBN,FORD,84.0,Morning,K,BK,F
PAS,46,SUBN,HONDA,9.0,Morning,NY,BL,I
PAS,14,SUBN,JEEP,7.0,Morning,NY,OTHER,F
COM,69,VAN,GMC,14.0,Morning,NY,WHITE,F
PAS,14,DELV,FORD,14.0,Morning,NY,YELLO,F
PAS,70,PICK,FORD,102.0,Morning,Q,GY,F
COM,40,PICK,CHEVR,9.0,Morning,NY,WH,O
COM,14,VAN,FORD,7.0,Morning,NY,WH,F
PAS,46,TRAC,FRUEH,43.0,Early Morning,BX,WHITE,I
PAS,20,4DSD,CHEVR,28.0,Early Morning,NY,WHITE,F
PAS,17,SUBN,LEXUS,1.0,Early Morning,NY,WH,F
PAS,38,SUBN,GMC,122.0,Morning,R,WH,O
PAS,20,4DSD,HYUND,1.0,Morning,NY,BLUE,F
PAS,74,PICK,FORD,113.0,Early Morning,Q,GY,O
PAS,71,SUBN,DODGE,113.0,Early Morning,Q,BK,I
PAS,40,SUBN,HONDA,6.0,Morning,NY,WH,I
COM,19,REFG,ME/BE,24.0,Morning,NY,WH,I
COM,14,VAN,FRUEH,14.0,Early Morning,NY,WHITE,I
PAS,14,4DSD,TOYOT,78.0,Early Morning,K,BLACK,O
PAS,31,SUBN,FORD,14.0,Morning,NY,BLACK,I
COM,37,VAN,NISSA,78.0,Early Morning,K,BL,O
PAS,70,SUBN,MAZDA,78.0,Early Morning,K,GY,F
PAS,70,4DSD,TOYOT,100.0,Early Morning,Q,WH,I
PAS,71,4DSD,NISSA,9.0,Afternoon,NY,BK,F
PAS,50,SUBN,JEEP,1.0,Early Morning,NY,WHITE,I
COM,38,VAN,RAM,109.0,Afternoon,Q,GY,O
SRF,20,CONV,BMW,108.0,Early Morning,Q,BL,I
PAS,20,DELV,CHEVR,19.0,Early Morning,NY,WHITE,F
COM,74,VAN,FORD,69.0,Early Morning,K,WH,F
PAS,20,SUBN,MAZDA,34.0,Morning,NY,OTHER,F
COM,20,SUBN,FORD,6.0,Morning,NY,WH,F
COM,16,VAN,FORD,6.0,Early Morning,NY,WH,F
PAS,38,4DSD,TOYOT,104.0,Morning,Q,WH,F
CMB,14,SUBN,TOYOT,34.0,Morning,NY,OTHER,F
PAS,16,SUBN,VOLVO,20.0,Morning,NY,GOLD,O
COM,10,UTIL,FORD,19.0,Morning,NY,WH,O
COM,47,DELV,ISUZU,13.0,Morning,NY,WHITE,O
PAS,38,SUBN,MAZDA,84.0,Morning,K,GY,F
PAS,71,SUBN,FORD,84.0,Morning,K,WH,O
COM,71,VAN,RAM,109.0,Morning,Q,WH,O
COM,69,DELV,FRUEH,14.0,Early Morning,NY,BROWN,F
PAS,40,4DSD,MAZDA,30.0,Morning,NY,BL,F
COM,38,VAN,FORD,112.0,Morning,Q,WH,F
PAS,16,CONV,ME/BE,17.0,Early Morning,NY,BK,F
PAS,21,4DSD,HONDA,71.0,Morning,K,BL,O
PAS,21,4DSD,AUDI,83.0,Morning,K,WH,O
PAS,14,PICK,FORD,109.0,Morning,Q,GREY,F
PAS,16,SUBN,HONDA,104.0,Morning,Q,GY,F
MED,70,4DSD,HYUND,109.0,Morning,Q,BK,F
COM,14,VAN,DODGE,84.0,Morning,K,WH,I
PAS,20,SUBN,VOLKS,13.0,Morning,NY,BLUE,F
PAS,82,TRAC,FRUEH,6.0,Morning,NY,WHITE,F
